,token,first_seen,last_seen,tx_count,total_value,max_value_in_tx
23,Elastic BNB (XBN),2021-04-14 11:19:21.212,2021-04-14 11:19:21.212,1,11.3315160516,11.3315160516
24,Ellipsis (EPS),2021-04-14 11:19:14.281,2021-04-14 11:19:29.950,2,318.36622230349997,241.2677240407
25,Ellipsis.fin... (3EPS),2021-04-14 11:19:29.945,2021-04-14 11:19:29.945,1,128231.7257554872,128231.7257554872
26,ElonGate (ElonGa...),2021-04-14 11:19:08.662,2021-04-14 11:19:08.662,1,1.7860000000000001e-06,1.7860000000000001e-06
27,FREE coin BS... (FREE),2021-04-14 11:19:21.209,2021-04-14 11:19:29.994,5,7269983.681493688,3139117.1413439023
28,Fair HOGE (FAIRHO...),2021-04-14 11:19:29.948,2021-04-14 11:19:29.948,1,36868780497.17316,36868780497.17316
29,ForTube LINA (fLINA),2021-04-14 11:19:21.202,2021-04-14 11:19:21.202,1,6103.1169819353,6103.1169819353
30,Fruit Token (FRUIT),2021-04-14 11:19:21.169,2021-04-14 11:19:21.169,1,28408.3457943654,28408.3457943654
31,Goose Golden... (EGG),2021-04-14 11:19:08.627,2021-04-14 11:19:14.307,2,2.3197992252,1.1731843575
32,HYFI (HYFI),2021-04-14 11:19:21.207,2021-04-14 11:19:21.207,1,1438.5381021125,1438.5381021125
33,Harmony ONE (ONE),2021-04-14 11:19:29.953,2021-04-14 11:19:29.953,1,67.4737704506,67.4737704506
34,JULb (JULb),2021-04-14 11:19:03.317,2021-04-14 11:19:03.317,1,2.238666478,2.238666478
35,JulSwap (JulD),2021-04-14 11:19:03.302,2021-04-14 11:19:03.308,2,145.3850421789,85.3850421789
36,Kebab Token (KEBAB),2021-04-14 11:19:14.277,2021-04-14 11:19:14.277,1,32.7777777778,32.7777777778
37,Keep3r BSC N... (KP3RB),2021-04-14 11:19:14.284,2021-04-14 11:19:14.284,1,0.3818647484,0.3818647484
38,LTO Network (LTO),2021-04-14 11:19:08.632,2021-04-14 11:19:08.632,1,5391.5509372685,5391.5509372685
39,MDEX LP Toke... (MDEX L...),2021-04-14 11:19:03.287,2021-04-14 11:19:29.977,2,642.7464246322,601.8771981267
40,MDX Token (MDX),2021-04-14 11:19:14.302,2021-04-14 11:19:21.204,2,3.9004000000000003,2.9988
41,MX Token (MX),2021-04-14 11:19:35.405,2021-04-14 11:19:35.405,1,930.2177158118,930.2177158118
42,MarshmallowD... (MASH),2021-04-14 11:19:03.285,2021-04-14 11:19:29.965,2,40.3539935497,26.8822954365
43,Monkey the A... (APE),2021-04-14 11:19:03.343,2021-04-14 11:19:03.343,1,1.1025641026,1.1025641026
44,Moon Rat Tok... (MRAT),2021-04-14 11:19:08.653,2021-04-14 11:19:29.999,2,42054135271.37492,40680847722.25656
45,Moon Token (MOONTO...),2021-04-14 11:19:29.962,2021-04-14 11:19:29.962,1,9394526584.693333,9394526584.693333
46,MoonStar (MOONST...),2021-04-14 11:19:21.203,2021-04-14 11:19:21.203,1,900000000.0,900000000.0
47,Mountain - C... (MNTN),2021-04-14 11:19:08.667,2021-04-14 11:19:08.667,1,1.7470943309,1.7470943309
48,NFTL Token (NFTL),2021-04-14 11:19:05.650,2021-04-14 11:19:05.650,1,0.0,0.0
49,Neonic (NEON),2021-04-14 11:19:03.310,2021-04-14 11:19:35.432,6,9.091480016144345,7.1036929473
50,PANDADAO (PDAO),2021-04-14 11:19:29.985,2021-04-14 11:19:35.410,2,1590077.74392354,1519305.123893126
51,Palm Token (PALM),2021-04-14 11:19:03.289,2021-04-14 11:19:03.289,1,1260.2957757861,1260.2957757861
52,Pancake LPs (Cake-L...),2021-04-14 11:19:03.336,2021-04-14 11:19:35.384,8,583.5121836909118,234.9398708262
53,PancakeSwap ... (Cake),2021-04-14 11:19:03.318,2021-04-14 11:19:35.428,22,3728.820081431802,2848.6621921187
54,Pet Token (PET),2021-04-14 11:19:08.657,2021-04-14 11:19:08.657,1,327.0395453925,327.0395453925
55,Photon Token (Photon),2021-04-14 11:19:08.640,2021-04-14 11:19:35.434,2,0.1392034163,0.1387498036
56,Polis (POLIS),2021-04-14 11:19:35.424,2021-04-14 11:19:35.424,1,1601.82056981,1601.82056981
57,Poly-Peg MDX (HMDX),2021-04-14 11:19:35.430,2021-04-14 11:19:35.430,1,3677.4408,3677.4408
58,PureSwap Tok... (PURE),2021-04-14 11:19:29.951,2021-04-14 11:19:35.411,2,1238.4854006215,1213.1332401426
59,Rasta Token (RASTA),2021-04-14 11:19:09.615,2021-04-14 11:19:09.615,1,28.1715367453,28.1715367453
60,SAFEWHALE (SWHALE),2021-04-14 11:19:29.983,2021-04-14 11:19:29.983,1,1500000000.0,1500000000.0
61,SWGb (SWGb),2021-04-14 11:19:35.428,2021-04-14 11:19:35.428,1,1.5793707005000002,1.5793707005000002
62,Safe Farm Pr... (F✨),2021-04-14 11:19:05.615,2021-04-14 11:19:05.615,1,159.78999,159.78999
63,Safe Protoco... (SAFEP),2021-04-14 11:19:29.950,2021-04-14 11:19:29.950,1,10.0,10.0
64,Safe Starwar... (STARWA...),2021-04-14 11:19:29.970,2021-04-14 11:19:29.970,1,250000.0,250000.0
65,SafeMoon (SAFEMO...),2021-04-14 11:19:05.625,2021-04-14 11:19:08.624,2,2211081618.422987,2209136910.193117
66,SafePal Toke... (SFP),2021-04-14 11:19:05.654,2021-04-14 11:19:05.654,1,4370.96477,4370.96477
67,SakeSwap LP ... (SLP),2021-04-14 11:19:08.658,2021-04-14 11:19:08.658,1,28.1457076591,28.1457076591
68,SavePlanetEa... (SPE),2021-04-14 11:19:08.671,2021-04-14 11:19:29.997,2,135234824069.46788,133064400000.93
69,Slime LPs (Slime-...),2021-04-14 11:19:35.425,2021-04-14 11:19:35.425,1,0.20782562240000002,0.20782562240000002
70,Sugar For Pi... (SFPie),2021-04-14 11:19:03.285,2021-04-14 11:19:35.392,2,581.4816984802001,290.7437566631
71,Supra Dollar (SDO),2021-04-14 11:19:21.230,2021-04-14 11:19:21.230,1,20.0,20.0
72,Swampy (SWAMP),2021-04-14 11:19:21.221,2021-04-14 11:19:35.398,3,0.46136276750000005,0.19458106560000002
73,Swipe (SXP),2021-04-14 11:19:05.612,2021-04-14 11:19:05.612,1,215.5563072105173,215.5563072105173
74,SyrupBar Tok... (SYRUP),2021-04-14 11:19:05.645,2021-04-14 11:19:05.663,2,0.22813652313320618,0.22813652313320618
75,TESTMOON (TESTMO...),2021-04-14 11:19:08.668,2021-04-14 11:19:08.668,1,940800000.0,940800000.0
76,TOOLS (TOOLS),2021-04-14 11:19:08.622,2021-04-14 11:19:08.622,1,866.4138298293,866.4138298293
77,Thunder Toke... (TNDR),2021-04-14 11:19:14.296,2021-04-14 11:19:35.421,2,27.7866005078,15.2496877561
78,Toad Network (TOAD),2021-04-14 11:19:03.293,2021-04-14 11:19:03.293,1,0.00042069,0.00042069
79,Tokocrypto T... (TKO),2021-04-14 11:19:14.323,2021-04-14 11:19:14.323,1,532.4084150076,532.4084150076
80,TreeDefi Tok... (TREE),2021-04-14 11:19:08.629,2021-04-14 11:19:08.629,1,0.7801987012,0.7801987012
81,Trust Wallet (TWT),2021-04-14 11:19:03.304,2021-04-14 11:19:03.304,1,210.4470721006,210.4470721006
82,VANCAT Token (VANCAT),2021-04-14 11:19:08.636,2021-04-14 11:19:08.636,1,13972698901.0,13972698901.0
83,Venus (XVS),2021-04-14 11:19:08.619,2021-04-14 11:19:14.301,2,0.9800168465000001,0.6050848465
84,Venus BNB (vBNB),2021-04-14 11:19:14.315,2021-04-14 11:19:29.956,2,7596.28743409,7126.15994316
85,WOONKLY STAK... (WOOP S...),2021-04-14 11:19:21.219,2021-04-14 11:19:21.219,1,305.0,305.0
86,WardenSwap T... (Warden),2021-04-14 11:19:14.324,2021-04-14 11:19:14.324,1,60.0,60.0
87,Wheat Token (WHEAT),2021-04-14 11:19:03.345,2021-04-14 11:19:35.414,3,66.99005770122612,65.1578677044
88,Wrapped BNB (WBNB),2021-04-14 11:19:03.313,2021-04-14 11:19:35.419,47,122.99128979064034,51.38780274724275
89,YVS.Finance ... (YVS),2021-04-14 11:19:29.978,2021-04-14 11:19:29.978,1,3.295925,3.295925
90,Yetucoin (YETU),2021-04-14 11:19:03.292,2021-04-14 11:19:03.292,1,340.0,340.0
91,ZeroSwapToke... (ZEE),2021-04-14 11:19:05.611,2021-04-14 11:19:05.611,1,40.997976470326485,40.997976470326485
92,bZx Protocol... (BZRX),2021-04-14 11:19:14.306,2021-04-14 11:19:14.306,1,0.7000000000000001,0.7000000000000001
93,dego.finance (DEGO),2021-04-14 11:19:21.177,2021-04-14 11:19:21.177,1,0.0006000000000000001,0.0006000000000000001
94,lUSD (lUSD),2021-04-14 11:19:05.643,2021-04-14 11:19:08.654,2,391.9799795313,231.1
95,oxbull.tech (OXB),2021-04-14 11:19:14.270,2021-04-14 11:19:14.270,1,19.6,19.6
96,staked CAKE (stkCAK...),2021-04-14 11:19:21.185,2021-04-14 11:19:21.185,1,6.8829538691,6.8829538691
97,xBLZDToken (xBLZD),2021-04-14 11:19:08.653,2021-04-14 11:19:08.653,1,43.6358307842,43.6358307842
98,zSeedToken (zSEED),2021-04-14 11:19:03.299,2021-04-14 11:19:03.299,1,1.44,1.44
99,τBitcoin (τBTC),2021-04-14 11:19:08.633,2021-04-14 11:19:29.986,2,0.0020915020000000003,0.001307189
