,token,first_seen,last_seen,tx_count,total_value,max_value_in_tx
146,KingdomSwapF... (CROWN),2021-03-14 22:53:34.011,2021-03-14 22:53:34.011,1,1.3997296472,1.3997296472
147,Kirin (KIRI),2021-03-10 20:45:53.514,2021-03-10 22:19:25.587,2,2.7254853076,2.7214432023
148,Klingon Toke... (KLING),2021-03-11 15:43:05.439,2021-03-11 15:43:05.564,2,0.1217426803,0.1195945322
149,Knight Token (KNIGHT),2021-03-15 16:22:10.472,2021-03-15 16:22:10.528,2,15757.2705157307,10822.6119485411
150,LIGHTENING.C... (LIC),2021-03-24 11:10:46.161,2021-03-24 11:10:46.270,3,200.0,100.0
151,LTO Network (LTO),2021-03-26 10:41:56.149,2021-03-26 10:41:56.149,1,14.7929900021,14.7929900021
152,LarvaSwap To... (LARVA),2021-03-11 01:29:43.255,2021-03-11 01:29:43.255,1,14.0986668411,14.0986668411
153,Lead Token o... (LEAD),2021-03-11 18:09:30.272,2021-03-23 07:41:23.796,3,18213.600874807402,17484.0974149383
154,LenaShield T... (LST),2021-03-18 23:58:51.155,2021-03-18 23:58:51.155,1,0.0,0.0
155,Life (LIFE),2021-03-19 18:21:46.307,2021-03-19 18:21:46.307,1,16.4811285714,16.4811285714
156,Lightning (LIGHT),2021-03-15 22:30:35.023,2021-03-15 22:30:35.023,1,15565.03701092,15565.03701092
157,Linear Token (LINA),2021-03-10 16:00:47.506,2021-03-24 07:02:54.573,5,46284.4699985662,30000.0
158,Litentry (LIT),2021-03-11 21:19:17.847,2021-03-14 22:53:33.920,2,24.5445832832,23.5695832832
159,Lyptus Token (LYPTUS),2021-03-21 13:15:30.224,2021-03-21 13:15:30.224,1,12.4418604651,12.4418604651
160,MDG/BUSD Val... (MDGBUS...),2021-03-10 15:12:47.464,2021-03-10 15:12:47.464,1,17.5151233569,17.5151233569
161,MDO/MDG Valu... (MDOMDG),2021-03-10 20:45:53.562,2021-03-10 20:45:53.562,1,7.9899635573,7.9899635573
162,MEE/WBNB Val... (MEEWBN...),2021-03-10 16:00:47.563,2021-03-10 16:00:47.563,1,5.99592e-05,5.99592e-05
163,MES/WBNB Val... (MESWBN...),2021-03-16 23:01:46.823,2021-03-16 23:01:46.823,1,0.0736680324,0.0736680324
164,MX Token (MX),2021-03-24 07:02:54.493,2021-03-24 07:02:54.493,1,0.0,0.0
165,MacaronSwap ... (MCRN),2021-03-18 19:55:32.513,2021-03-18 19:55:32.523,2,237.7,200.0
166,Magic Balanc... (MGB),2021-03-22 13:16:31.189,2021-03-22 13:16:31.189,1,0.05,0.05
167,Magikarp (MAGI),2021-03-10 22:19:25.624,2021-03-10 22:19:25.624,1,73445.19,73445.19
168,Mango Farm (MANGO),2021-03-17 07:10:46.334,2021-03-17 07:10:46.334,1,0.0152694886,0.0152694886
169,ManySwap Tok... (MANY),2021-03-20 20:54:54.182,2021-03-20 20:54:54.182,1,26.6055045872,26.6055045872
170,MarsCats (🐱),2021-03-19 18:21:46.334,2021-03-19 18:21:46.461,2,2.0,1.0
171,Melon (MELN),2021-03-20 20:54:54.134,2021-03-20 20:54:54.134,1,197.2014134276,197.2014134276
172,MeowSwap Tok... (MEOW),2021-03-18 19:55:32.468,2021-03-18 19:55:32.468,1,52.8894451443,52.8894451443
173,Meowth Token (MEOWTH),2021-03-10 20:45:53.487,2021-03-18 03:35:33.372,3,875.058411215,856.308411215
174,Mercipith (MERCY),2021-03-10 15:12:47.579,2021-03-10 15:12:47.579,1,0.96,0.96
175,Midas Dollar (MDO),2021-03-10 22:19:25.606,2021-03-23 14:30:50.621,6,657.6416270908,501.1019163191
176,Midas Dollar... (MDS),2021-03-10 15:12:47.509,2021-03-25 16:07:09.491,7,0.2686939649,0.1208408843
177,Midas Gold (MDG),2021-03-10 16:00:47.575,2021-03-17 13:17:11.912,5,4.9693335463,3.533258868
178,Midas Gold 2 (MDG2),2021-03-16 23:01:46.712,2021-03-24 07:02:54.517,8,2.5164342302,1.4249130807000001
179,MochiSwap To... (MOCHI),2021-03-19 18:21:46.376,2021-03-19 18:21:46.376,1,65.9209291695,65.9209291695
180,Moeda SEEDS (SEEDS),2021-03-10 15:12:47.522,2021-03-11 18:57:26.775,2,9916.4535644679,9821.7293402165
181,Monster Slay... (MSC),2021-03-20 14:47:02.740,2021-03-26 18:58:09.902,2,2536.046108801,2123.3394128259
182,Monster Slay... (MSS),2021-03-11 11:46:57.191,2021-03-24 11:10:45.307,4,4.646360191299999,4.414
183,Moo BIFI (mooBIF...),2021-03-17 07:10:46.303,2021-03-19 18:21:46.416,2,10.4167175303,6.5565674896
184,Moola (MLA),2021-03-14 14:59:31.295,2021-03-14 14:59:31.295,1,200.0,200.0
185,Moon Defi (MNDF),2021-03-11 01:29:43.299,2021-03-11 01:29:43.299,1,90000000000.0,90000000000.0
186,Mouse.Farm (MOUSE),2021-03-11 11:46:57.053,2021-03-16 23:01:46.790,2,23.8886963567,23.177482186
187,NAR Token (NAR),2021-03-18 11:44:29.718,2021-03-18 11:44:29.718,1,24971.1114838322,24971.1114838322
188,NFTArt.Finan... (NFTART),2021-03-23 18:38:53.564,2021-03-23 18:38:53.564,1,443024304241646.5,443024304241646.5
189,NFTL Token (NFTL),2021-03-15 11:21:13.206,2021-03-15 11:21:13.206,1,686.1344268218,686.1344268218
190,NIFDO Protoc... (NFD),2021-03-16 23:01:46.812,2021-03-16 23:01:46.812,1,20.0,20.0
191,Nerve (NRV),2021-03-16 23:02:02.103,2021-03-16 23:02:02.103,1,321.2253967229,321.2253967229
192,Ninetails (NINE),2021-03-23 07:41:23.756,2021-03-23 07:41:23.756,1,3.1010309278,3.1010309278
193,Niubi Token (NIU),2021-03-10 20:45:53.524,2021-03-10 20:45:53.524,1,8.5714285714,8.5714285714
194,Nominex (NMX),2021-03-22 13:16:31.213,2021-03-22 13:16:31.213,1,61.678130269,61.678130269
195,Nyan Cat Tok... (NCAT),2021-03-23 18:38:53.513,2021-03-23 18:38:53.513,1,483052916199.7157,483052916199.7157
196,Nyan Token (NYAN),2021-03-23 14:30:50.595,2021-03-23 14:30:50.595,1,59.1233766234,59.1233766234
197,OBRB (OBRb),2021-03-11 01:29:40.336,2021-03-11 01:29:40.336,1,1.0,1.0
198,OREO (ORE),2021-03-19 14:18:28.844,2021-03-19 14:18:28.844,1,30.0,30.0
199,PANDADAO (PDAO),2021-03-14 22:07:23.320,2021-03-14 22:07:23.320,1,1123565.0,1123565.0
200,PEGASUS Fina... (PEGASU...),2021-03-17 13:17:11.941,2021-03-17 13:17:11.941,1,279.2502337603,279.2502337603
201,Palm Token (PALM),2021-03-21 05:03:37.320,2021-03-21 05:03:37.320,1,35.4829433324,35.4829433324
202,Pancake LPs (Cake-L...),2021-03-10 15:12:47.491,2021-03-26 18:58:09.812,93,40055.21275777955,31226.8650341369
203,PancakeSwap ... (Cake),2021-03-10 15:12:47.530,2021-03-26 10:41:56.098,145,10696.79593955231,4667.8169339869
204,Peanut (PNUT),2021-03-11 08:37:35.494,2021-03-11 08:37:35.494,1,25423.20278005,25423.20278005
205,PepeSwap Tok... (PEPE),2021-03-18 19:55:32.565,2021-03-18 19:55:32.565,1,100000.0,100000.0
206,Perrserker T... (PERRSE...),2021-03-11 05:26:53.737,2021-03-26 18:58:09.905,3,7542.7086657369,6456.2644043669
207,Pet Token (PET),2021-03-23 18:38:53.551,2021-03-23 18:38:53.551,1,1.0,1.0
208,PeyniCoin (PYC),2021-03-11 21:19:17.816,2021-03-11 21:19:17.816,1,1.5,1.5
209,PhaserBSC (PHX),2021-03-11 18:09:30.309,2021-03-11 18:09:30.309,1,11.8695750061,11.8695750061
210,Piano Token (PIANO),2021-03-23 14:30:50.573,2021-03-23 14:30:50.573,1,0.0827831019,0.0827831019
211,Pichu Token (PICHU),2021-03-14 22:54:54.902,2021-03-14 22:54:54.902,1,9.7252365461,9.7252365461
212,Pig Token (PIG),2021-03-15 16:22:10.489,2021-03-15 16:22:10.489,1,3551159164.80245,3551159164.80245
213,Pill (PILL),2021-03-11 01:29:40.324,2021-03-11 01:29:43.247,5,17.7352139822,7.6133389822
214,Pineapple (PIN),2021-03-19 14:18:28.849,2021-03-20 02:32:28.812,3,2.4615384614999996,2.2615384615
215,Pinelix (PNL),2021-03-19 18:21:46.391,2021-03-19 18:21:46.391,1,7000000.0,7000000.0
216,PizzaSwap (PIZZA),2021-03-17 13:17:11.962,2021-03-22 13:16:31.176,2,6.6925396825000005,6.655
217,PoFi (PoFi),2021-03-21 13:15:30.194,2021-03-21 13:15:30.194,1,0.3396226415,0.3396226415
218,Pokeball (POKE),2021-03-14 22:53:34.039,2021-03-14 22:53:34.039,1,3.0,3.0
219,Polaris (POLAR),2021-03-14 14:59:31.207,2021-03-14 14:59:31.207,1,0.9375,0.9375
220,PolyCrowns (pCWS),2021-03-19 18:21:46.315,2021-03-19 18:21:46.315,1,0.3110417574,0.3110417574
221,Pulldogswap (PUS),2021-03-11 05:26:53.812,2021-03-11 05:26:53.812,1,719049019.0553942,719049019.0553942
222,RAKE (RAKE),2021-03-14 14:59:31.212,2021-03-14 14:59:31.212,1,0.0041587515,0.0041587515
223,RAMP DEFI (RAMP),2021-03-11 01:29:40.362,2021-03-11 08:37:35.607,2,22805.4797204496,22708.5525584486
224,RON (RON),2021-03-25 16:07:09.512,2021-03-25 16:07:09.512,1,100000.0,100000.0
225,Ramen Token (Ramen),2021-03-10 22:19:22.676,2021-03-25 16:07:09.587,4,158.5906465276,152.1001974738
226,Reactive.fin... (REACT),2021-03-11 18:56:42.043,2021-03-11 18:56:42.043,1,305326.21096084,305326.21096084
227,Reef.finance (REEF),2021-03-14 22:07:23.385,2021-03-14 22:07:23.385,1,1992.068184756,1992.068184756
228,Rick finance (RICK),2021-03-26 10:41:56.158,2021-03-26 10:41:56.158,1,2.8467153285,2.8467153285
229,Roar Finance (ROFI),2021-03-21 21:25:36.953,2021-03-22 13:16:31.259,3,30000.0,10000.0
230,RocketYield.... (ROCKET),2021-03-24 11:10:46.189,2021-03-24 11:10:46.189,1,102.3,102.3
231,Rooster Fina... (RTF),2021-03-18 03:35:33.381,2021-03-26 18:58:09.863,3,300000.0,100000.0
232,Royal Token (ROYA),2021-03-23 14:30:50.608,2021-03-24 07:02:54.512,3,149.9278088008,138.2499768367
233,Runner (RUNNER),2021-03-19 14:18:28.785,2021-03-21 21:25:37.036,3,30.0,10.0
234,Rupee Token (RUPEE),2021-03-11 18:09:30.229,2021-03-23 07:41:23.741,3,12.884734525,7.0
235,SAFEANIMAL T... (SAFEAN...),2021-03-19 18:21:46.431,2021-03-19 18:21:46.431,1,4068950386903.4927,4068950386903.4927
236,SMURFSDEFI F... (MUF),2021-03-21 05:03:37.374,2021-03-21 05:03:37.374,1,20576012141.79015,20576012141.79015
237,SOCCER (SOCCER),2021-03-23 07:41:23.763,2021-03-23 07:41:23.763,1,0.2,0.2
238,SOTE (SOTE),2021-03-11 18:09:30.264,2021-03-23 08:23:24.082,2,273.0412844468,272.0412844468
239,SPARTAN PROT... (SPARTA),2021-03-23 08:23:24.174,2021-03-23 08:23:24.174,1,104.7870302744,104.7870302744
240,SPI Governan... (GSPI),2021-03-11 21:19:17.727,2021-03-11 21:19:17.727,1,1.1902592003999999,1.1902592003999999
241,SafeBCH (SAFEBC...),2021-03-25 16:07:09.523,2021-03-25 16:07:09.523,1,588140849604.1716,588140849604.1716
242,SafeBTC (SAFEBT...),2021-03-23 14:30:50.645,2021-03-24 11:10:45.295,2,137973726991.43753,120000000000.0
243,SafeDominato... ($SAFED...),2021-03-15 22:30:34.972,2021-03-15 22:30:34.972,1,1.60721605081356e+21,1.60721605081356e+21
244,SafeHorizon (SAFEHO...),2021-03-14 14:59:31.337,2021-03-14 14:59:31.337,1,87251117689.50267,87251117689.50267
245,SafeMars (SAFEMA...),2021-03-15 22:30:35.001,2021-03-26 10:41:56.162,3,24026912958.496258,23064503639.66944
246,SafeMercury (SFMC),2021-03-25 16:07:09.474,2021-03-25 16:07:09.474,1,270000000000.0,270000000000.0
247,SafeMoon (SAFEMO...),2021-03-16 23:02:05.021,2021-03-24 11:10:45.292,14,7913644798.547432,2065394410.1606195
248,SafeOcean (Ocean),2021-03-18 03:35:33.376,2021-03-18 03:35:33.376,1,490940236704.0,490940236704.0
249,SafePal Toke... (SFP),2021-03-14 22:53:33.973,2021-03-26 18:58:09.762,23,6569.647277945,2951.9578696457
250,SafePikachu (SafePi...),2021-03-25 16:07:09.465,2021-03-25 16:07:09.465,1,5240969.818028775,5240969.818028775
251,Salt Token (SALT),2021-03-11 05:26:53.804,2021-03-11 18:56:42.117,4,319.3464593022,292.067077859
252,SamuraiSwapF... (SMR),2021-03-19 18:21:46.336,2021-03-19 18:21:46.336,1,0.0422290784,0.0422290784
253,SeaMonkey To... (SMONK),2021-03-11 18:57:26.801,2021-03-11 21:19:17.835,3,756.9652328623,755.6253270539
254,SeedifyFund (SFUND),2021-03-26 18:58:09.875,2021-03-26 18:58:09.875,1,465.2251634567,465.2251634567
255,Shield Proto... (SHIELD),2021-03-10 20:45:53.600,2021-03-10 20:45:53.600,1,19.3438755495,19.3438755495
256,Shrimp (SHRMP),2021-03-11 18:57:26.845,2021-03-11 18:57:26.845,1,720.3679518787,720.3679518787
257,Slime (SLME),2021-03-11 21:19:17.755,2021-03-25 16:07:09.481,5,12.42484837916569,7.2221626659
258,Smart Advert... (SATT),2021-03-15 22:30:35.016,2021-03-15 22:30:35.016,1,75.0,75.0
259,Snake Financ... (SNAKE),2021-03-18 03:35:33.443,2021-03-18 03:35:33.443,1,337049000000.0,337049000000.0
260,Soak Token (SOAK),2021-03-11 18:57:26.712,2021-03-14 22:54:54.910,2,119.343016186,114.8577220684
261,Soju Finance... (SOJU),2021-03-10 20:45:53.468,2021-03-11 11:46:57.038,3,14.577618643,14.025974026
262,Soup (SOUP),2021-03-21 05:03:37.436,2021-03-21 05:03:37.436,1,7.6177950819,7.6177950819
263,Soup Share (SOUPS),2021-03-14 22:53:33.932,2021-03-20 14:47:02.811,4,0.39458525210000006,0.1827
264,SoupSwap (SPW),2021-03-23 14:30:50.593,2021-03-23 14:30:50.593,1,1.0,1.0
265,SparkPoint (bSRK),2021-03-10 15:12:47.505,2021-03-10 16:00:47.597,2,2287.6729776403,1213.9998185203
266,SparkPoint o... (SRK),2021-03-10 15:12:47.555,2021-03-10 15:12:47.555,1,50.0,50.0
267,SpiderSwap (SPIDER),2021-03-11 18:09:30.269,2021-03-11 18:09:30.269,1,5.3258919462,5.3258919462
268,Squirrel Fin... (NUTS),2021-03-17 13:17:11.952,2021-03-17 13:17:11.952,1,39.093345314,39.093345314
269,StandardBTCH... (BTCST),2021-03-19 14:18:28.838,2021-03-23 08:23:24.234,2,1.7889259915000002,1.7870298608000001
270,StaysBASE (SBS),2021-03-21 05:03:37.430,2021-03-21 05:03:37.430,1,54.480719986,54.480719986
271,Steak.Financ... (STEAK),2021-03-23 07:41:23.760,2021-03-23 07:41:23.760,1,66.5,66.5
272,Sting DeFi (SDFI),2021-03-21 13:15:30.166,2021-03-21 13:15:30.267,5,2.39890609,0.47978161
273,Supra BGO-BU... (supraB...),2021-03-23 07:41:23.801,2021-03-23 07:41:23.801,1,321.3284298739,321.3284298739
274,Swampy (SWAMP),2021-03-14 22:53:33.953,2021-03-26 18:58:09.782,11,31.86262160564851,19.9828167585
275,SwapLiquidit... (SLP),2021-03-17 13:17:11.943,2021-03-18 03:35:33.451,2,0.3699934569,0.1884012358
276,Swapcoinz (SPAZ),2021-03-21 13:15:30.212,2021-03-21 13:15:30.212,1,63.42303008,63.42303008
277,Swipe (SXP),2021-03-10 15:12:47.636,2021-03-14 14:59:31.299,3,650.701,499.922
278,SwipeSwap LP... (SLP),2021-03-21 15:17:48.125,2021-03-21 15:17:48.125,1,0.0,0.0
279,Switcheo Tok... (SWTH),2021-03-23 07:41:23.792,2021-03-23 07:41:23.792,1,5198.0,5198.0
280,SyrupBar Tok... (SYRUP),2021-03-10 15:12:47.539,2021-03-25 16:07:09.573,14,6042.549260285301,6000.0
281,TOOLS (TOOLS),2021-03-11 05:26:53.834,2021-03-17 07:10:46.283,2,90.8455079315,87.8215079315
282,TREAT (TREAT),2021-03-23 18:38:53.437,2021-03-23 18:38:53.437,1,208.2537445632,208.2537445632
283,Taco (TACO),2021-03-23 08:23:24.194,2021-03-23 08:23:24.194,1,4.8769230769,4.8769230769
284,Tardigrades.... (TRDG),2021-03-11 18:56:42.061,2021-03-11 18:56:42.061,1,176544004338.15433,176544004338.15433
285,TargetSwap T... (TARGET),2021-03-11 21:19:14.858,2021-03-11 21:19:14.858,1,66.6662156002,66.6662156002
286,The Famous T... (TFT),2021-03-18 23:58:54.045,2021-03-18 23:58:54.045,1,0.09187186,0.09187186
287,Thugswap Str... (TLP),2021-03-18 03:35:33.326,2021-03-18 03:35:33.326,1,0.46103448140000003,0.46103448140000003
288,Titanic Toke... (TIT),2021-03-24 07:02:54.505,2021-03-24 11:10:46.274,4,5.496778626799999,3.7533240007
289,TokenPocket ... (TPT),2021-03-18 17:52:22.090,2021-03-18 17:52:22.090,1,145.487,145.487
290,Trade Butler... (bTBB),2021-03-18 17:52:22.040,2021-03-18 17:52:22.040,1,500.0,500.0
